 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
122      2637.000      191.7360      243.0000      3334.000      9963.716      5.876468      1.673323   0.001576691  9.593168E-18  5.156096E-18      1.860549      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.500522E-18
123      2637.000      191.7360      245.0000      3335.000      9965.140      6.143519      1.673705   0.001648342  9.319635E-18  4.948089E-18      1.883482      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.492524E-18
124      2637.000      191.7360      247.0000      3334.000      9964.431      5.733920      1.673515   0.001538444  9.500475E-18  4.379236E-18      2.169437      5.600130      2.610241      9965.481      6.534247      26.96126      14.50398  2.577265E-18
125      2637.000      191.7360      249.0000      3334.000      9963.521      8.224288      1.673271   0.002206624  9.052147E-18  6.308033E-18      1.435019      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.607196E-18
126      2637.000      191.7360      251.0000      3334.000      9964.050      6.868083      1.673413   0.001842747  8.577070E-18  4.631347E-18      1.851960      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.568440E-18
127      2637.000      191.7360      253.0000      3334.000      9963.513      4.660825      1.673269   0.001250527  9.261466E-18  4.848722E-18      1.910084      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.658671E-18
128      2637.000      191.7360      255.0000      3334.000      9963.675      5.380947      1.673312   0.001443740  9.661020E-18  5.146694E-18      1.877131      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.713271E-18
129      2637.000      191.7360      257.0000      3332.000      9961.912      6.425438      1.672839   0.001723983  1.019413E-17  6.036834E-18      1.688655      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.752131E-18
130      2637.000      191.7360      259.0000      3333.000      9962.560      6.600618      1.673013   0.001770984  1.034269E-17  6.447903E-18      1.604039      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.804652E-18
131      2637.000      191.7360      261.0000      3334.000      9963.519      6.109355      1.673270   0.001639176  9.787737E-18  4.879307E-18      2.005969      5.769987      2.903931      9963.405      6.029867      18.98342      12.24133  2.878812E-18
132      2637.000      191.7360      263.0000      3333.000      9962.275      5.103983      1.672937   0.001369428  1.016392E-17  5.826389E-18      1.744463      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.938369E-18
133      2637.000      191.7360      265.0000      3334.000      9963.813      5.842223      1.673349   0.001567503  9.766935E-18  5.176205E-18      1.886891      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.027901E-18
134      2637.000      191.7360      267.0000      3333.000      9962.857      5.876273      1.673093   0.001576638  9.897642E-18  5.608765E-18      1.764674      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.025415E-18
135      2637.000      191.7360      269.0000      3334.000      9964.427      4.548679      1.673514   0.001220437  9.946586E-18  4.364391E-18      2.279032      5.863096      2.604356      9964.466      5.911648      24.81614      12.40475  3.176356E-18
136      2637.000      191.7360      271.0000      3334.000      9963.678      5.331666      1.673313   0.001430517  9.417647E-18  5.207268E-18      1.808558      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.283084E-18
137      2637.000      191.7360      273.0000      3331.000      9960.281      9.447167      1.672401   0.002534730  7.737118E-18  9.331535E-18     0.8291366      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.306484E-18
138      2637.000      191.7360      275.0000      3334.000      9964.442      6.733692      1.673518   0.001806689  9.298939E-18  6.030607E-18      1.541958      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.546792E-18
139      2637.000      191.7360      277.0000      3333.000      9962.595      4.749181      1.673022   0.001274233  9.444080E-18  5.606840E-18      1.684385      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.678403E-18
140      2637.000      191.7360      279.0000      3333.000      9963.248      5.506278      1.673198   0.001477367  8.945411E-18  6.094116E-18      1.467877      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.828647E-18
141      2637.000      191.7360      281.0000      3333.000      9963.013      8.328575      1.673134   0.002234605  9.301593E-18  7.777030E-18      1.196034      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.975341E-18
