 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
129      714.0000      245.1910      1.000000      601.0000      4139.846      3.286660      1.672592   0.002121795  -9.906248E-20  1.673522E-19     -0.5919401      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.868363E-20
130      714.0000      246.1910      1.000000      600.0000      4137.876      6.111958      1.671321   0.003945744  -9.617165E-20  1.779287E-19     -0.5405065      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.235420E-20
131      714.0000      247.1910      1.000000      598.0000      4133.580     0.7456094      1.668547  0.0004813489   1.400948E-20  1.557982E-19     0.08992067      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.557082E-20
132      714.0000      248.1910      1.000000      598.0000      4134.477      6.198381      1.669126   0.004001537  -1.395731E-19  1.597874E-19     -0.8734922      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.809874E-20
133      714.0000      249.1910      1.000000      597.0000      4131.985      6.327820      1.667518   0.004085100   2.403701E-20  1.683945E-19      0.1427423      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.494688E-20
134      714.0000      250.1910      1.000000      598.0000      4134.822      8.387311      1.669349   0.005414661   4.625129E-20  1.732553E-19      0.2669546      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.764201E-20
135      714.0000      251.1910      1.000000      600.0000      4139.570      8.122246      1.672414   0.005243542  -2.023043E-20  1.516289E-19     -0.1334206      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.817288E-20
136      714.0000      252.1910      1.000000      599.0000      4137.309      11.67719      1.670954   0.007538536  -2.960114E-20  1.548693E-19     -0.1911363      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.733333E-20
137      714.0000      253.1910      1.000000      599.0000      4135.492      5.326743      1.669782   0.003438827  -1.041553E-20  2.021084E-19    -0.05153437      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.308534E-20
138      714.0000      254.1910      1.000000      599.0000      4136.408     0.5272822      1.670373  0.0003404017   6.654873E-20  1.765717E-19      0.3768935      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.261035E-20
139      714.0000      255.1910      1.000000      600.0000      4139.163      7.191536      1.672152   0.004642696  -8.248705E-20  1.789209E-19     -0.4610252      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.941324E-20
140      714.0000      256.1910      1.000000      601.0000      4140.234      6.481280      1.672843   0.004184171  -6.876590E-20  1.794020E-19     -0.3833061      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.396155E-20
141      714.0000      257.1910      1.000000      600.0000      4138.229      11.37957      1.671549   0.007346398   1.630788E-19  1.627801E-19       1.001835      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.667219E-20
