 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 92      714.0000      187.1910      183.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.938188E-18  3.228965E-18       1.219644      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.689532E-18
 93      714.0000      187.1910      185.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.816477E-18  4.564088E-18       1.055299      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.957921E-18
 94      714.0000      187.1910      187.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.631168E-18  3.033847E-18      0.5376568      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.821663E-18
 95      714.0000      187.1910      189.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.845895E-18  3.773996E-18      0.4891089      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.789427E-18
 96      714.0000      187.1910      191.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.285098E-18  3.645056E-18       1.175592      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.872067E-18
 97      714.0000      187.1910      193.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.018583E-18  5.515902E-18      0.3659570      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.862478E-18
 98      714.0000      187.1910      195.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.578078E-18  3.125502E-18      0.8248525      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.880909E-18
 99      714.0000      187.1910      197.0000      0.000000      0.000000      0.000000      0.000000      0.000000   8.132617E-19  2.924247E-18      0.2781098      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.023025E-18
100      714.0000      187.1910      199.0000      0.000000      0.000000      0.000000      0.000000      0.000000   9.141724E-19  3.165386E-18      0.2888029      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.001408E-18
101      714.0000      187.1910      201.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.294243E-18  3.104455E-18       1.061134      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.996941E-18
102      714.0000      187.1910      203.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.672508E-18  3.647120E-18      0.7327722      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.014341E-18
103      714.0000      187.1910      205.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.316590E-18  3.368878E-18      0.6876445      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.044328E-18
104      714.0000      187.1910      207.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.171837E-18  3.432516E-18      0.6327244      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.088915E-18
105      714.0000      187.1910      209.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.566542E-18  3.248596E-18      0.7900466      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.115098E-18
106      714.0000      187.1910      211.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.612061E-18  3.644256E-18      0.9911656      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.143588E-18
107      714.0000      187.1910      213.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.607583E-18  3.598227E-18       1.002600      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.264683E-18
108      714.0000      187.1910      215.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.152356E-18  3.192631E-18      0.9873852      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.146848E-18
109      714.0000      187.1910      217.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.169846E-18  3.278244E-18      0.9669340      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.154685E-18
110      714.0000      187.1910      219.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -7.489460E-19  2.939709E-18     -0.2547688      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.386930E-18
111      714.0000      187.1910      221.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.408586E-18  3.502715E-18      0.6876340      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.170516E-18
112      714.0000      187.1910      223.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.371902E-18  3.260771E-18      0.7274053      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.180701E-18
113      714.0000      187.1910      225.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.405826E-18  3.817312E-18      0.3682764      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.208492E-18
114      714.0000      187.1910      227.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.976553E-18  3.580205E-18      0.5520782      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.196090E-18
115      714.0000      187.1910      229.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.485063E-18  3.229759E-18      0.4598062      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.188127E-18
116      714.0000      187.1910      231.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.433109E-18  3.554665E-18      0.4031628      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.297565E-18
117      714.0000      187.1910      233.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.292775E-19  3.558106E-18     0.09254290      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.353602E-18
118      714.0000      187.1910      235.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.525594E-19  3.605325E-18     0.09778853      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.398216E-18
119      714.0000      187.1910      237.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -5.185940E-19  3.677983E-18     -0.1409996      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.463925E-18
120      714.0000      187.1910      239.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.641096E-18  3.300787E-18      0.4971834      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.364459E-18
121      714.0000      187.1910      241.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.009098E-18  3.591192E-18      0.2809925      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.427552E-18
122      714.0000      187.1910      243.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.560552E-19  3.648884E-18    -0.07017357      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.486966E-18
123      714.0000      187.1910      245.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.181455E-19  3.563378E-18    -0.03315548      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.452195E-18
124      714.0000      187.1910      247.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.277583E-18  3.198832E-18      0.7120047      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.352866E-18
125      714.0000      187.1910      249.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.504991E-19  3.423587E-18      0.1900052      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.453612E-18
126      714.0000      187.1910      251.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -6.949351E-19  3.904989E-18     -0.1779609      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.812801E-18
127      714.0000      187.1910      253.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.354281E-18  3.613298E-18      0.3748048      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.479122E-18
128      714.0000      187.1910      255.0000      0.000000      0.000000      0.000000      0.000000      0.000000   8.601579E-19  3.569474E-18      0.2409761      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.550012E-18
129      714.0000      187.1910      257.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -8.534986E-19  3.825399E-18     -0.2231136      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.711465E-18
130      714.0000      187.1910      259.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.767485E-18  4.451986E-18     -0.3970106      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.107815E-18
