 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 98      714.0000      187.1910      195.0000      173.0000      3249.186     0.3402395      1.672753  0.0002798782  2.149353E-16  1.072424E-17      20.04202      126.7314      10.80416      3248.728     0.1525775      10.39805     0.4289525  7.420947E-18
 99      714.0000      187.1910      197.0000      173.0000      3249.064     0.3358222      1.672653  0.0002762445  1.929563E-16  9.825295E-18      19.63873      113.7763      9.768389      3248.593     0.1597652      10.11922     0.4081795  7.150638E-18
100      714.0000      187.1910      199.0000      173.0000      3249.100     0.4385232      1.672683  0.0003607255  1.969019E-16  1.060797E-17      18.56169      116.1015      10.17522      3248.627     0.1893870      10.05408     0.4158665  7.221993E-18
101      714.0000      187.1910      201.0000      173.0000      3249.301     0.3200175      1.672848  0.0002632437  2.384477E-16  1.098600E-17      21.70469      140.5900      11.67927      3248.851     0.1319098      10.80742     0.3478352  8.364941E-18
102      714.0000      187.1910      203.0000      173.0000      3249.260     0.4132536      1.672814  0.0003399390  2.241121E-16  1.217802E-17      18.40300      132.1393      11.61862      3248.815     0.1714799      10.50874     0.4802622  7.895205E-18
103      714.0000      187.1910      205.0000      173.0000      3249.296     0.3370498      1.672844  0.0002772543  2.248256E-16  1.141092E-17      19.70267      132.5585      11.36798      3248.807     0.1543197      10.44398     0.3742331  7.944578E-18
104      714.0000      187.1910      207.0000      173.0000      3249.235     0.3854655      1.672793  0.0003170807  2.158471E-16  1.135778E-17      19.00434      127.2672      11.05633      3248.739     0.1759192      10.27106     0.4423850  7.607552E-18
105      714.0000      187.1910      209.0000      173.0000      3249.314     0.3812862      1.672858  0.0003136428  2.169468E-16  1.095665E-17      19.80047      127.9124      10.95059      3248.784     0.1495842      10.24932     0.3211102  7.879279E-18
106      714.0000      187.1910      211.0000      174.0000      3249.390     0.4009481      1.672921  0.0003298166  2.252811E-16  1.217186E-17      18.50835      132.8232      11.65341      3248.833     0.1777289      10.37026     0.4457545  8.196632E-18
107      714.0000      187.1910      213.0000      174.0000      3249.463     0.3579941      1.672981  0.0002944829  2.494599E-16  1.242582E-17      20.07592      147.0755      12.53129      3248.938     0.1608580      10.72912     0.3381189  9.259069E-18
108      714.0000      187.1910      215.0000      173.0000      3249.355     0.3303622      1.672892  0.0002717532  2.169481E-16  1.094335E-17      19.82465      127.9116      10.94587      3248.815     0.1530433      10.21999     0.3679852  8.113694E-18
109      714.0000      187.1910      217.0000      173.0000      3249.293     0.3652082      1.672841  0.0003004172  2.155242E-16  1.131835E-17      19.04201      127.0745      11.03159      3248.799     0.1627875      10.20181     0.4294566  8.141750E-18
110      714.0000      187.1910      219.0000      173.0000      3249.062     0.3602544      1.672651  0.0002963423  1.668587E-16  1.035020E-17      16.12131      98.38795      9.137974      3248.521     0.1311679      9.193645     0.3570443  8.539090E-18
