 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 66      729.0000      257.7520      131.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.193192E-18  2.863757E-18     -0.7658444      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.230028E-18
 67      729.0000      257.7520      133.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.617373E-18  3.008267E-18     -0.5376429      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.183657E-18
 68      729.0000      257.7520      135.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.802923E-18  5.496784E-18      0.5099205      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.610738E-18
 69      729.0000      257.7520      137.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -4.076781E-19  3.082293E-18     -0.1322646      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.140327E-18
 70      729.0000      257.7520      139.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.458606E-19  3.110560E-18     0.04689206      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.463302E-18
 71      729.0000      257.7520      141.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.127728E-18  3.085189E-18     -0.3655298      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.303808E-18
 72      729.0000      257.7520      143.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -9.867854E-19  3.134864E-18     -0.3147777      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.309197E-18
 73      729.0000      257.7520      145.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -9.067119E-19  3.469506E-18     -0.2613375      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.435811E-18
 74      729.0000      257.7520      147.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -6.560432E-19  3.181605E-18     -0.2061988      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.457648E-18
 75      729.0000      257.7520      149.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -4.717374E-19  3.429613E-18     -0.1375483      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.434894E-18
 76      729.0000      257.7520      151.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.170857E-20  3.173966E-18   -0.006839571      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.511708E-18
 77      729.0000      257.7520      153.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.397820E-19  3.386798E-18    -0.07079901      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.667597E-18
 78      729.0000      257.7520      155.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.121594E-18  3.120264E-18     -0.3594550      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.618967E-18
 79      729.0000      257.7520      157.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.302590E-19  3.308864E-18    -0.03936669      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.654814E-18
 80      729.0000      257.7520      159.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.003960E-19  3.222858E-18     0.03115124      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.698527E-18
 81      729.0000      257.7520      161.0000      0.000000      0.000000      0.000000      0.000000      0.000000   5.382662E-19  3.035114E-18      0.1773463      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.761205E-18
 82      729.0000      257.7520      163.0000      0.000000      0.000000      0.000000      0.000000      0.000000   9.203287E-20  3.543345E-18     0.02597344      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.826814E-18
 83      729.0000      257.7520      165.0000      0.000000      0.000000      0.000000      0.000000      0.000000   7.725302E-19  3.425533E-18      0.2255212      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.073113E-18
 84      729.0000      257.7520      167.0000      0.000000      0.000000      0.000000      0.000000      0.000000  -8.872983E-20  4.100597E-18    -0.02163827      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.600649E-18
 85      729.0000      257.7520      169.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.942660E-19  3.298831E-18     0.08920311      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.789571E-18
 86      729.0000      257.7520      171.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.554640E-19  3.570709E-18      0.1275556      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.810254E-18
 87      729.0000      257.7520      173.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.319426E-18  3.709486E-18      0.3556897      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.870548E-18
 88      729.0000      257.7520      175.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.068281E-18  3.419889E-18      0.3123731      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.990102E-18
 89      729.0000      257.7520      177.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.397985E-18  3.637663E-18      0.3843086      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.121237E-18
 90      729.0000      257.7520      179.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.090059E-18  3.521181E-18      0.3095720      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.174271E-18
