 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
110      729.0000      257.7520      219.0000      191.0000      3246.935     0.5325769      1.670902  0.0004380933  1.106792E-16  1.416136E-17      7.815580      65.30457      9.497165      3245.188     0.4243456      11.87553      1.034160  1.041373E-17
111      729.0000      257.7520      221.0000      191.0000      3246.949     0.4989188      1.670913  0.0004104064  1.071648E-16  1.371953E-17      7.811114      63.23068      9.199631      3245.153     0.4306761      11.79090     0.9643453  1.032974E-17
112      729.0000      257.7520      223.0000      191.0000      3246.938     0.4063154      1.670904  0.0003342317  1.053522E-16  1.408763E-17      7.478350      62.16142      9.357164      3245.212     0.5189471      11.57868      1.098135  1.021351E-17
113      729.0000      257.7520      225.0000      191.0000      3246.838     0.4820624      1.670822  0.0003965405  1.031859E-16  1.459405E-17      7.070411      60.88510      9.584745      3245.141     0.5954230      11.37899      1.403753  1.043599E-17
114      729.0000      257.7520      227.0000      191.0000      3246.933     0.5320994      1.670900  0.0004377005  1.007716E-16  1.471863E-17      6.846533      59.45876      9.608024      3245.093     0.5147599      11.44288      1.121806  1.067104E-17
115      729.0000      257.7520      229.0000      192.0000      3247.006     0.5370890      1.670960  0.0004418050  1.031818E-16  1.486780E-17      6.939950      60.87951      9.729550      3245.169     0.6476719      11.41397      1.584234  1.078352E-17
116      729.0000      257.7520      231.0000      192.0000      3247.136     0.4709438      1.671067  0.0003873945  1.021699E-16  1.500720E-17      6.808060      60.28005      9.785731      3245.148     0.5791079      11.38093      1.082038  1.086688E-17
117      729.0000      257.7520      233.0000      191.0000      3246.858     0.5745701      1.670839  0.0004726365  1.008049E-16  1.515107E-17      6.653320      59.47979      9.840052      3245.041     0.5946473      11.31702      1.624947  1.143827E-17
118      729.0000      257.7520      235.0000      191.0000      3246.954     0.5301345      1.670918  0.0004360842  9.575234E-17  1.563957E-17      6.122439      56.49686      10.02024      3244.933     0.6490522      10.92070      1.576872  1.150286E-17
119      729.0000      257.7520      237.0000      191.0000      3246.896     0.4774734      1.670869  0.0003927656  9.705502E-17  1.565544E-17      6.199444      57.26652      10.04986      3245.043     0.5869816      10.94121      1.498454  1.163033E-17
120      729.0000      257.7520      239.0000      192.0000      3246.998     0.5128267      1.670954  0.0004218469  9.736020E-17  1.612474E-17      6.037938      57.44478      10.30942      3244.996     0.6509957      11.11941      1.534974  1.207946E-17
121      729.0000      257.7520      241.0000      192.0000      3246.983     0.6391699      1.670941  0.0005257758  9.913677E-17  1.734020E-17      5.717162      58.49326      11.00119      3244.823     0.7096528      10.71615      1.977454  1.225796E-17
122      729.0000      257.7520      243.0000      191.0000      3246.911     0.4870544      1.670882  0.0004006469  9.556055E-17  1.632294E-17      5.854371      56.38446      10.38996      3244.987     0.6601417      11.18062      1.695563  1.222759E-17
123      729.0000      257.7520      245.0000      191.0000      3246.865     0.6587803      1.670844  0.0005419072  9.639914E-17  1.661849E-17      5.800715      56.88007      10.56464      3244.858     0.6601305      11.44747      2.215605  1.310150E-17
124      729.0000      257.7520      247.0000      192.0000      3247.173     0.3684607      1.671098  0.0003030927  8.336127E-17  1.743362E-17      4.781639      49.18243      10.83300      3244.892     0.6887948      10.12251      1.780324  1.305052E-17
