 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
127      729.0000      257.7520      253.0000      1053.000      5101.244    0.04635316      1.674015  2.429780E-05  -1.355818E-18  2.385137E-18     -0.5684445      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.373575E-18
128      729.0000      257.7520      255.0000      1053.000      5101.167    0.05029645      1.673974  2.636483E-05   5.156083E-19  2.411398E-18      0.2138214      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.394022E-18
129      729.0000      257.7520      257.0000      1052.000      5100.278     0.1184169      1.673508  6.207278E-05   2.474943E-18  2.466298E-18       1.003505      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.433355E-18
130      729.0000      257.7520      259.0000      1047.000      5088.899     0.8710095      1.667543  0.0004565734   2.377917E-17  4.502935E-18       5.280816      14.04820      2.831938      5083.019     0.7263814      32.91294      1.437853  4.392117E-18
131      729.0000      257.7520      261.0000      1052.000      5100.412     0.2019667      1.673578  0.0001058687   5.195206E-18  2.507156E-18       2.072151      3.062283      1.492912      5085.000      0.000000      25.01482      2.269890  2.462232E-18
132      729.0000      257.7520      263.0000      1052.000      5100.562     0.1066141      1.673657  5.588591E-05   3.245390E-18  2.395691E-18       1.354678      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.363452E-18
133      729.0000      257.7520      265.0000      1052.000      5099.835    0.09153204      1.673276  4.798006E-05   1.653424E-18  2.259859E-18      0.7316490      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.237026E-18
134      729.0000      257.7520      267.0000      1052.000      5100.616     0.1808255      1.673685  9.478669E-05   5.381994E-18  2.557818E-18       2.104135      3.172257      1.523495      5085.416      2.972071      22.69457      3.707864  2.506266E-18
135      729.0000      257.7520      269.0000      1052.000      5100.494     0.1670248      1.673621  8.755253E-05   3.598169E-18  2.457601E-18       1.464098      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.416815E-18
136      729.0000      257.7520      271.0000      1052.000      5100.315    0.09138267      1.673528  4.790176E-05   2.544048E-18  2.403275E-18       1.058575      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.370687E-18
137      729.0000      257.7520      273.0000      1052.000      5100.049     0.1433569      1.673388  7.514607E-05   2.994738E-18  2.542062E-18       1.178074      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.502134E-18
138      729.0000      257.7520      275.0000      1053.000      5101.392     0.1429520      1.674092  7.493381E-05   4.397530E-18  2.709076E-18       1.623258      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.669077E-18
139      729.0000      257.7520      277.0000      1050.000      5094.438     0.2259148      1.670447  0.0001184220   1.039242E-17  2.668957E-18       3.893815      6.132935      1.631103      5089.688      1.049515      12.69262      3.689863  2.356667E-18
140      729.0000      257.7520      279.0000      1052.000      5099.822     0.1819660      1.673269  9.538450E-05   5.101353E-18  2.507661E-18       2.034307      3.007309      1.492842      5084.025     0.1260382      24.20019      12.19695  2.466868E-18
141      729.0000      257.7520      281.0000      1052.000      5098.837     0.4322467      1.672753  0.0002265788   9.531871E-18  2.642277E-18       3.607446      5.620239      1.605665      5088.188     0.8499175      30.22418      1.932120  2.575118E-18
