 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 64      2637.000      184.7360      1.000000      3331.000      9960.011      3.368357      1.672329  0.0009037500   7.006430E-19  2.638784E-19       2.655173     0.4131829     0.1582137      9963.105      4.928710      19.93504      11.27601  8.930415E-20
 65      2637.000      185.7360      1.000000      3329.000      9958.364      4.321660      1.671887   0.001159527   6.141246E-19  2.831230E-19       2.169109     0.3622211     0.1688576      9960.200      5.064980      16.64304      11.47688  7.510480E-20
 66      2637.000      186.7360      1.000000      3330.000      9959.730      4.866869      1.672254   0.001305809   4.923308E-19  2.779287E-19       1.771428      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.833252E-20
 67      2637.000      187.7360      1.000000      3335.000      9964.811      6.713636      1.673617   0.001801308   4.424647E-19  2.397738E-19       1.845343      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  6.646239E-20
 68      2637.000      188.7360      1.000000      3332.000      9961.641      3.940098      1.672766   0.001057151   7.206624E-19  2.769783E-19       2.601873     0.4249192     0.1659332      9961.135      5.453772      18.23731      12.79170  9.052805E-20
 69      2637.000      189.7360      1.000000      3330.000      9959.235      4.761773      1.672121   0.001277611   4.311169E-19  2.742913E-19       1.571748      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.449445E-20
 70      2637.000      190.7360      1.000000      3333.000      9962.334      7.963977      1.672952   0.002136782   3.812550E-19  2.724586E-19       1.399313      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.540323E-20
 71      2637.000      191.7360      1.000000      3330.000      9958.685      6.204134      1.671973   0.001664605   3.147773E-19  2.920837E-19       1.077696      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.466916E-20
 72      2637.000      192.7360      1.000000      3329.000      9958.149      5.204515      1.671829   0.001396402   2.389050E-19  2.933646E-19      0.8143622      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.051732E-19
 73      2637.000      193.7360      1.000000      3330.000      9958.899      6.999458      1.672031   0.001877995   1.673425E-19  3.239555E-19      0.5165600      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  7.426448E-20
