 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 94      729.0000      257.7520      187.0000      729.0000      4380.650     0.2920174      1.670363  0.0001780084  1.674168E-17  1.920798E-18      8.716005      9.880165      1.323417      4380.497     0.2531986      12.14317     0.5336059  1.762278E-18
 95      729.0000      257.7520      189.0000      729.0000      4380.571     0.2872850      1.670315  0.0001751236  1.678764E-17  1.994411E-18      8.417344      9.907468      1.361779      4380.478     0.3325924      12.12971     0.5733793  1.790848E-18
 96      729.0000      257.7520      191.0000      729.0000      4380.491     0.3085816      1.670266  0.0001881056  1.651135E-17  1.983571E-18      8.324053      9.744590      1.350622      4380.449     0.3115321      11.96978     0.6637207  1.756579E-18
 97      729.0000      257.7520      193.0000      729.0000      4380.675     0.3205377      1.670378  0.0001953938  1.697300E-17  2.012549E-18      8.433586      10.01662      1.374802      4380.569     0.3588219      11.92021     0.7008651  1.775295E-18
 98      729.0000      257.7520      195.0000      729.0000      4380.684     0.3002820      1.670383  0.0001830463  1.716340E-17  2.021349E-18      8.491060      10.12897      1.383204      4380.559     0.3583182      12.02989     0.8007601  1.755376E-18
 99      729.0000      257.7520      197.0000      729.0000      4380.668     0.2991577      1.670374  0.0001823610  1.629310E-17  2.006706E-18      8.119328      9.615395      1.358038      4380.479     0.3205038      11.92066     0.6832574  1.738775E-18
100      729.0000      257.7520      199.0000      729.0000      4380.562     0.3729371      1.670310  0.0002273355  1.608674E-17  2.000529E-18      8.041245      9.493842      1.350783      4380.319     0.4537188      11.89376     0.8179729  1.714929E-18
101      729.0000      257.7520      201.0000      729.0000      4380.517     0.3620227      1.670282  0.0002206823  1.573553E-17  2.020886E-18      7.786451      9.286663      1.354461      4380.246     0.3418773      11.82357     0.7280405  1.739607E-18
102      729.0000      257.7520      203.0000      729.0000      4380.482     0.3500552      1.670260  0.0002133871  1.629782E-17  2.055467E-18      7.929011      9.618587      1.383355      4380.082     0.4177488      12.09472     0.8001141  1.777730E-18
103      729.0000      257.7520      205.0000      729.0000      4379.891     0.4192504      1.669900  0.0002555673  1.608665E-17  2.109202E-18      7.626888      9.495243      1.407399      4379.746     0.4256666      12.39996     0.9531629  1.871474E-18
104      729.0000      257.7520      207.0000      729.0000      4380.387     0.3901245      1.670203  0.0002378126  1.596030E-17  2.054477E-18      7.768544      9.419593      1.376305      4380.252     0.4563750      11.70575     0.9093605  1.754288E-18
105      729.0000      257.7520      209.0000      729.0000      4379.913     0.4850987      1.669913  0.0002957072  1.649011E-17  2.302763E-18      7.161012      9.733339      1.516627      4379.643     0.4191482      12.54113      1.045782  2.048468E-18
106      729.0000      257.7520      211.0000      729.0000      4380.381     0.3161155      1.670199  0.0001926981  1.707926E-17  2.190060E-18      7.798537      10.08001      1.468404      4379.953     0.3432257      12.41581     0.7503963  1.975428E-18
107      729.0000      257.7520      213.0000      729.0000      4379.500     0.5013602      1.669662  0.0003056198  1.765713E-17  2.780029E-18      6.351421      10.42316      1.792280      4379.188     0.4246715      13.44990      1.011259  2.590716E-18
108      729.0000      257.7520      215.0000      729.0000      4379.336     0.5573431      1.669562  0.0003397460  1.786521E-17  3.199714E-18      5.583379      10.54638      2.024695      4379.014     0.4761532      13.43354     0.9715645  3.044897E-18
109      729.0000      257.7520      217.0000      729.0000      4379.680     0.5174988      1.669772  0.0003154576  1.838927E-17  3.399877E-18      5.408803      10.85490      2.142583      4378.864     0.4610861      13.97905      1.099912  3.235937E-18
110      729.0000      257.7520      219.0000      729.0000      4379.276     0.4544120      1.669525  0.0002770011  1.779601E-17  3.722134E-18      4.781132      10.50568      2.314219      4378.840     0.4997900      13.46335      1.056850  3.581401E-18
111      729.0000      257.7520      221.0000      729.0000      4379.407     0.4462541      1.669605  0.0002720282  1.770191E-17  3.786882E-18      4.674534      10.44981      2.349289      4378.899     0.3870060      13.38477     0.8888685  3.663879E-18
112      729.0000      257.7520      223.0000      729.0000      4379.622     0.4009624      1.669736  0.0002444192  1.821889E-17  3.852427E-18      4.729199      10.75447      2.392490      4378.938     0.4058933      13.56503     0.8813510  3.707995E-18
113      729.0000      257.7520      225.0000      729.0000      4379.669     0.4963784      1.669765  0.0003025830  1.823938E-17  3.803480E-18      4.795445      10.76645      2.365281      4378.978     0.4802535      13.41088     0.9369048  3.643489E-18
114      729.0000      257.7520      227.0000      729.0000      4379.358     0.4217443      1.669575  0.0002570875  1.782022E-17  3.806836E-18      4.681112      10.51977      2.362008      4378.872     0.4975729      13.40128     0.9423687  3.656530E-18
115      729.0000      257.7520      229.0000      729.0000      4379.142     0.4230068      1.669443  0.0002578571  1.872490E-17  3.879790E-18      4.826266      11.05437      2.414567      4378.579     0.4666668      14.11437      1.158174  3.736477E-18
116      729.0000      257.7520      231.0000      729.0000      4379.327     0.5075626      1.669556  0.0003094007  1.902556E-17  3.925726E-18      4.846380      11.23140      2.444074      4378.740     0.4984490      14.11452      1.187110  3.776827E-18
117      729.0000      257.7520      233.0000      728.0000      4377.446     0.8166149      1.668410  0.0004977933  1.848828E-17  4.081566E-18      4.529704      10.91892      2.525921      4378.011     0.5535720      14.40317      1.201297  3.970019E-18
118      729.0000      257.7520      235.0000      729.0000      4379.178     0.4211055      1.669465  0.0002566981  1.889232E-17  4.223974E-18      4.472641      11.15312      2.610096      4378.577     0.4787780      13.89077      1.108858  4.080429E-18
119      729.0000      257.7520      237.0000      729.0000      4379.679     0.4059052      1.669771  0.0002474323  1.758258E-17  4.200899E-18      4.185432      10.37872      2.581427      4378.929     0.5297158      12.97870      1.033054  4.052565E-18
120      729.0000      257.7520      239.0000      729.0000      4379.551     0.4216600      1.669693  0.0002570361  1.732492E-17  4.194493E-18      4.130396      10.22693      2.574963      4378.872     0.4748744      12.97487     0.9872016  4.043156E-18
121      729.0000      257.7520      241.0000      729.0000      4379.124     0.5261591      1.669433  0.0003207368  1.744286E-17  4.033158E-18      4.324862      10.29755      2.485141      4378.646     0.5551246      13.16747      1.304283  3.842320E-18
122      729.0000      257.7520      243.0000      729.0000      4379.564     0.3630955      1.669701  0.0002213363  1.795829E-17  3.767102E-18      4.767137      10.60078      2.341350      4379.036     0.5176749      13.02651      1.051549  3.595952E-18
123      729.0000      257.7520      245.0000      727.0000      4375.469      1.128257      1.667205  0.0006877647  1.645768E-17  3.803200E-18      4.327324      9.724060      2.345513      4378.048     0.5375561      13.11517      1.134338  3.689490E-18
124      729.0000      257.7520      247.0000      729.0000      4380.969     0.2777343      1.670557  0.0001693017  1.418530E-17  2.680177E-18      5.292672      8.370897      1.684131      4380.983     0.7085450      10.40955      1.332282  2.241438E-18
