 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 74      729.0000      257.7520      147.0000      226.0000      3315.995      3.195119      1.674190   0.002576709  -3.047922E-18  2.565618E-17     -0.1187988      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.470444E-17
 75      729.0000      257.7520      149.0000      226.0000      3315.145      3.983595      1.673504   0.003212576  -2.251598E-18  2.537380E-17    -0.08873711      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.402991E-17
 76      729.0000      257.7520      151.0000      227.0000      3316.467      3.075470      1.674570   0.002480218  -2.504996E-18  2.477240E-17     -0.1011204      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.390287E-17
 77      729.0000      257.7520      153.0000      227.0000      3316.828      2.963434      1.674862   0.002389866  -4.194071E-18  2.640898E-17     -0.1588123      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.542474E-17
 78      729.0000      257.7520      155.0000      227.0000      3317.986      2.731814      1.675795   0.002203075  -1.293623E-18  2.536039E-17    -0.05100960      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.470121E-17
 79      729.0000      257.7520      157.0000      226.0000      3316.086      3.594643      1.674263   0.002898906  -2.926791E-18  2.594270E-17     -0.1128176      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.504734E-17
 80      729.0000      257.7520      159.0000      227.0000      3316.979      3.285477      1.674983   0.002649578  -2.412253E-18  2.606198E-17    -0.09255832      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.534594E-17
 81      729.0000      257.7520      161.0000      224.0000      3311.064      5.588300      1.670213   0.004506693   2.720047E-18  1.776842E-17      0.1530832      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.739209E-17
 82      729.0000      257.7520      163.0000      227.0000      3316.582      4.248398      1.674663   0.003426127  -4.797223E-18  2.640899E-17     -0.1816512      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.537020E-17
 83      729.0000      257.7520      165.0000      227.0000      3316.358      3.749344      1.674483   0.003023664  -4.163040E-18  2.763568E-17     -0.1506400      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.711656E-17
 84      729.0000      257.7520      167.0000      229.0000      3320.293     0.3942105      1.677656  0.0003179117  -3.826449E-18  2.404449E-17     -0.1591403      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.174985E-17
 85      729.0000      257.7520      169.0000      227.0000      3316.907      4.995259      1.674925   0.004028434  -2.363394E-18  2.548429E-17    -0.09273925      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.476221E-17
 86      729.0000      257.7520      171.0000      227.0000      3317.634      5.369919      1.675511   0.004330580  -1.830680E-18  2.600395E-17    -0.07040008      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.489790E-17
 87      729.0000      257.7520      173.0000      226.0000      3315.954      3.768032      1.674156   0.003038736   3.718216E-19  2.636344E-17     0.01410368      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.496082E-17
 88      729.0000      257.7520      175.0000      226.0000      3316.220      2.426867      1.674371   0.001957150   2.832350E-18  2.616008E-17      0.1082699      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.539663E-17
 89      729.0000      257.7520      177.0000      226.0000      3314.758      2.084656      1.673192   0.001681174   1.018456E-18  2.647745E-17     0.03846503      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.546753E-17
 90      729.0000      257.7520      179.0000      226.0000      3315.032      2.035977      1.673413   0.001641917   1.128753E-18  2.613696E-17     0.04318610      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.541568E-17
 91      729.0000      257.7520      181.0000      226.0000      3314.690      2.157507      1.673137   0.001739925  -1.891332E-18  2.667311E-17    -0.07090784      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.598096E-17
 92      729.0000      257.7520      183.0000      226.0000      3314.316      1.396438      1.672835   0.001126160  -2.100897E-19  2.610851E-17   -0.008046791      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.559011E-17
 93      729.0000      257.7520      185.0000      226.0000      3314.537      2.131220      1.673014   0.001718726   1.456091E-18  2.585313E-17     0.05632167      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.514962E-17
 94      729.0000      257.7520      187.0000      226.0000      3314.733      1.456483      1.673172   0.001174583   1.988604E-18  2.572792E-17     0.07729359      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.521410E-17
 95      729.0000      257.7520      189.0000      226.0000      3314.771      1.757968      1.673202   0.001417716   1.145523E-18  2.597193E-17     0.04410621      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.529932E-17
 96      729.0000      257.7520      191.0000      225.0000      3314.029      1.161788      1.672604  0.0009369255   4.244169E-19  2.583365E-17     0.01642884      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.508889E-17
 97      729.0000      257.7520      193.0000      225.0000      3314.054      1.435566      1.672624   0.001157715   2.179218E-19  2.615144E-17    0.008333071      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.536747E-17
 98      729.0000      257.7520      195.0000      225.0000      3313.604      1.696232      1.672261   0.001367929  -1.283440E-18  2.601702E-17    -0.04933078      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.514324E-17
 99      729.0000      257.7520      197.0000      225.0000      3313.550      1.474231      1.672218   0.001188896  -8.452071E-19  2.582994E-17    -0.03272199      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.494982E-17
100      729.0000      257.7520      199.0000      225.0000      3313.587      1.914189      1.672248   0.001543701  -1.050627E-18  2.540240E-17    -0.04135936      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.446584E-17
101      729.0000      257.7520      201.0000      225.0000      3313.835      2.139175      1.672447   0.001725141   7.470570E-20  2.522246E-17    0.002961872      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.426230E-17
102      729.0000      257.7520      203.0000      226.0000      3314.723      2.844894      1.673164   0.002294269  -7.816112E-18  2.507262E-17     -0.3117390      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.414449E-17
103      729.0000      257.7520      205.0000      228.0000      3319.500     0.4923992      1.677016  0.0003970962  -1.394643E-17  2.458809E-17     -0.5672027      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.370720E-17
104      729.0000      257.7520      207.0000      225.0000      3313.504      1.436306      1.672181   0.001158312   2.465950E-18  2.585198E-17     0.09538731      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.474944E-17
105      729.0000      257.7520      209.0000      225.0000      3313.705      2.388408      1.672343   0.001926135   5.975394E-19  2.575532E-17     0.02320062      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.458574E-17
106      729.0000      257.7520      211.0000      225.0000      3313.937      1.492402      1.672529   0.001203550  -1.820659E-19  2.561418E-17   -0.007108015      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.470017E-17
107      729.0000      257.7520      213.0000      225.0000      3313.740      2.184357      1.672371   0.001761578  -1.227393E-18  2.533636E-17    -0.04844395      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.419956E-17
108      729.0000      257.7520      215.0000      225.0000      3313.746      2.148264      1.672376   0.001732471  -1.609863E-18  2.534653E-17    -0.06351415      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.422012E-17
109      729.0000      257.7520      217.0000      225.0000      3313.336      1.658160      1.672045   0.001337226  -3.615995E-18  2.554661E-17     -0.1415450      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.431719E-17
110      729.0000      257.7520      219.0000      225.0000      3312.975      1.428692      1.671754   0.001152171  -1.466145E-18  2.516289E-17    -0.05826615      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.395817E-17
111      729.0000      257.7520      221.0000      225.0000      3313.240      1.220533      1.671967  0.0009843010   4.676434E-20  2.497095E-17    0.001872750      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.389158E-17
112      729.0000      257.7520      223.0000      225.0000      3313.323      1.205475      1.672035  0.0009721571  -1.871516E-18  2.523324E-17    -0.07416867      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.396963E-17
113      729.0000      257.7520      225.0000      225.0000      3313.093      1.366046      1.671849   0.001101650  -5.871789E-18  2.524905E-17     -0.2325549      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.386545E-17
114      729.0000      257.7520      227.0000      225.0000      3312.929      1.357412      1.671717   0.001094687  -7.621037E-18  2.507009E-17     -0.3039892      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.371312E-17
115      729.0000      257.7520      229.0000      225.0000      3313.048      1.348190      1.671813   0.001087250  -8.571945E-18  2.504321E-17     -0.3422862      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.365886E-17
116      729.0000      257.7520      231.0000      225.0000      3312.991      1.285329      1.671767   0.001036555  -9.254104E-18  2.520817E-17     -0.3671073      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.378582E-17
117      729.0000      257.7520      233.0000      225.0000      3312.939      1.891626      1.671725   0.001525505  -1.078382E-17  2.464531E-17     -0.4375608      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  2.338417E-17
