 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
 92      729.0000      278.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.006156E-19  2.803125E-19      0.3589407      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.070741E-19
 93      729.0000      279.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   2.626171E-19  2.800792E-19      0.9376530      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.082928E-19
 94      729.0000      280.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -3.400004E-20  2.727309E-19     -0.1246652      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.131201E-20
 95      729.0000      281.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.743044E-19  2.926372E-19     -0.5956331      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.090727E-19
 96      729.0000      282.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.470250E-19  2.769078E-19     -0.5309528      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.081127E-19
 97      729.0000      283.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   2.912044E-19  2.905486E-19       1.002257      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.085887E-19
 98      729.0000      284.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   2.893726E-19  2.805232E-19       1.031546      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.252448E-19
 99      729.0000      285.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.391343E-19  2.690266E-19     -0.5171767      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.126919E-19
100      729.0000      286.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.329553E-20  2.772697E-19      0.1200836      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  8.643817E-20
101      729.0000      287.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.879887E-19  2.698875E-19      0.6965449      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.046687E-19
102      729.0000      288.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.413078E-19  2.808396E-19       1.215312      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.151500E-19
103      729.0000      289.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.472111E-19  2.948214E-19      0.4993229      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.068028E-19
104      729.0000      290.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.432101E-19  2.609298E-19      0.5488452      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.086989E-20
105      729.0000      291.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.525375E-19  2.739055E-19      0.5568980      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.027902E-19
106      729.0000      292.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -9.291464E-20  2.765474E-19     -0.3359809      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.214232E-19
107      729.0000      293.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.185985E-19  2.916174E-19     -0.4066922      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.347614E-19
108      729.0000      294.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -2.341196E-19  2.954040E-19     -0.7925405      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.417062E-19
109      729.0000      295.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -9.511322E-20  2.642789E-19     -0.3598972      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.078849E-19
110      729.0000      296.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   4.391073E-20  2.679159E-19      0.1638975      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.214902E-19
111      729.0000      297.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.074085E-19  2.693662E-19     -0.3987452      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.034343E-19
112      729.0000      298.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.350097E-20  3.074572E-19    -0.04391171      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.150892E-19
113      729.0000      299.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.246023E-19  2.712658E-19      0.4593368      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.188452E-19
114      729.0000      300.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.610049E-19  2.991792E-19      0.5381553      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.130502E-19
115      729.0000      301.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -6.453975E-20  2.810233E-19     -0.2296598      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.005937E-19
116      729.0000      302.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   7.602563E-20  2.744234E-19      0.2770377      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.249685E-19
117      729.0000      303.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   9.505843E-20  2.518518E-19      0.3774379      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.850285E-20
118      729.0000      304.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   9.832345E-20  2.523685E-19      0.3896027      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.050507E-19
119      729.0000      305.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   8.586561E-20  2.662763E-19      0.3224681      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  9.604368E-20
120      729.0000      306.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.097613E-20  2.712121E-19      0.1142136      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.166067E-19
121      729.0000      307.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.447978E-19  2.644442E-19      0.5475550      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.349783E-19
122      729.0000      308.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   2.628127E-19  2.795280E-19      0.9402018      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.067410E-19
123      729.0000      309.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.790187E-19  2.538394E-19      0.7052441      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.163801E-19
124      729.0000      310.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -8.329626E-20  2.900652E-19     -0.2871640      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.185584E-19
125      729.0000      311.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000  -1.044330E-19  2.674855E-19     -0.3904249      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.062287E-19
126      729.0000      312.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.118406E-20  2.740377E-19      0.1137948      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.225380E-19
127      729.0000      313.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   1.161981E-19  2.833198E-19      0.4101305      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.190777E-19
128      729.0000      314.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   2.227795E-19  2.869500E-19      0.7763706      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.049352E-19
129      729.0000      315.7520      1.000000      0.000000      0.000000      0.000000      0.000000      0.000000   3.498843E-20  2.612207E-19      0.1339420      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  1.194530E-19
